prompt,target
"Mengapa Syekh Yusuf dianggap sebagai tokoh penting? Syekh Yusuf dianggap sebagai tokoh penting karena peranannya dalam penyebaran Islam dan perlawanan terhadap kolonialisme, baik di Indonesia maupun Afrika Selatan.",syekh yusuf dianggap sebagai tokoh penting karena peranannya dalam penyebaran islam dan perlawanan terhadap kolonialisme
"Syekh Yusuf dikenal karena apa? Syekh Yusuf dikenal karena kontribusinya dalam menyebarkan Islam, perjuangannya melawan penjajahan Belanda, serta pengaruhnya dalam komunitas Muslim di Afrika Selatan.","kontribusinya dalam menyebarkan islam, perjuangannya melawan penjajahan belanda, serta pengaruhnya dalam komunitas muslim di afrika selatan."
Apa yang Sultan Hasanuddin perjuangkan? Sultan Hasanuddin memperjuangkan kedaulatan Kesultanan Gowa dari penjajahan Belanda. Beliau berusaha mempertahankan kemerdekaan dan martabat rakyat Gowa agar tidak tunduk pada kekuasaan kolonial.,sultan hasanuddin memperjuangkan kedaulatan kesultanan gowa dari penjajahan belanda
Bagaimana pengaruh perjuangan Sultan Hasanuddin bagi masyarakat? Perjuangan Sultan Hasanuddin menjadi inspirasi bagi rakyat Gowa dan masyarakat Indonesia untuk melawan penjajahan. Semangatnya dalam mempertahankan kedaulatan Gowa menginspirasi banyak generasi dalam perlawanan terhadap kolonialisme,perjuangan sultan hasanuddin menjadi inspirasi bagi rakyat gowa dan masyarakat indonesia untuk melawan penjajahan.
"Apa dampak perjuangan Sultan Hasanuddin? Meskipun Kesultanan Gowa akhirnya harus menandatangani Perjanjian Bungaya dengan Belanda, perjuangan Sultan Hasanuddin meninggalkan dampak mendalam bagi masyarakat. Beliau menjadi simbol keberanian dalam melawan penjajah dan menumbuhkan semangat patriotisme di kalangan rakyatnya.","meskipun kesultanan gowa akhirnya harus menandatangani perjanjian bungaya dengan belanda, perjuangan sultan hasanuddin meninggalkan dampak mendalam"
"Apa dampak dari perjuangan Sultan Hasanuddin? Meskipun Kesultanan Gowa akhirnya harus menandatangani Perjanjian Bungaya dengan Belanda, perjuangan Sultan Hasanuddin meninggalkan dampak mendalam bagi masyarakat. Beliau menjadi simbol keberanian dalam melawan penjajah dan menumbuhkan semangat patriotisme di kalangan rakyatnya.","meskipun kesultanan gowa akhirnya harus menandatangani perjanjian bungaya dengan belanda, perjuangan sultan hasanuddin meninggalkan dampak mendalam bagi masyarakat."
"dampak perjuangan Sultan Hasanuddin? Meskipun Kesultanan Gowa akhirnya harus menandatangani Perjanjian Bungaya dengan Belanda, perjuangan Sultan Hasanuddin meninggalkan dampak mendalam bagi masyarakat. Beliau menjadi simbol keberanian dalam melawan penjajah dan menumbuhkan semangat patriotisme di kalangan rakyatnya.","meskipun kesultanan gowa akhirnya harus menandatangani perjanjian bungaya dengan belanda, perjuangan sultan hasanuddin meninggalkan dampak mendalam"
"Apa hasil perjuangan Sultan Hasanuddin? Hasil perjuangan Sultan Hasanuddin adalah Perjanjian Bungaya yang mengakhiri perlawanan Kesultanan Gowa terhadap Belanda. Meskipun kalah, perlawanan ini menjadi catatan penting dalam sejarah perjuangan melawan kolonialisme di Indonesia.",perjanjian bungaya yang mengakhiri perlawanan kesultanan gowa terhadap belanda.
"hasil perjuangan Sultan Hasanuddin? Hasil perjuangan Sultan Hasanuddin adalah Perjanjian Bungaya yang mengakhiri perlawanan Kesultanan Gowa terhadap Belanda. Meskipun kalah, perlawanan ini menjadi catatan penting dalam sejarah perjuangan melawan kolonialisme di Indonesia.",hasil perjuangan sultan hasanuddin adalah perjanjian bungaya yang mengakhiri perlawanan kesultanan gowa terhadap belanda.
"Apa hasil dari perjuangan Sultan Hasanuddin? Hasil perjuangan Sultan Hasanuddin adalah Perjanjian Bungaya yang mengakhiri perlawanan Kesultanan Gowa terhadap Belanda. Meskipun kalah, perlawanan ini menjadi catatan penting dalam sejarah perjuangan melawan kolonialisme di Indonesia.",perjanjian bungaya yang mengakhiri perlawanan kesultanan gowa terhadap belanda.
"Apa pengaruh Syekh Yusuf masyarakat Makassar? Syekh Yusuf memiliki pengaruh besar di masyarakat Makassar sebagai seorang ulama yang menyebarkan ajaran Islam dan nilai-nilai spiritual. Selain itu, perjuangannya melawan penjajah membuatnya dihormati sebagai pahlawan oleh masyarakat Makassar.",syekh yusuf memiliki pengaruh besar di masyarakat makassar sebagai seorang ulama yang menyebarkan ajaran islam dan nilai - nilai spiritual.
"Apa pengaruh Syekh Yusuf di masyarakat Makassar? Syekh Yusuf memiliki pengaruh besar di masyarakat Makassar sebagai seorang ulama yang menyebarkan ajaran Islam dan nilai-nilai spiritual. Selain itu, perjuangannya melawan penjajah membuatnya dihormati sebagai pahlawan oleh masyarakat Makassar.",syekh yusuf memiliki pengaruh besar di masyarakat makassar sebagai seorang ulama yang menyebarkan ajaran islam dan nilai - nilai spiritual.
"pengaruh Syekh Yusuf di Makassar? Syekh Yusuf memiliki pengaruh besar di masyarakat Makassar sebagai seorang ulama yang menyebarkan ajaran Islam dan nilai-nilai spiritual. Selain itu, perjuangannya melawan penjajah membuatnya dihormati sebagai pahlawan oleh masyarakat Makassar.",syekh yusuf memiliki pengaruh besar di masyarakat makassar sebagai seorang ulama yang menyebarkan ajaran islam dan nilai - nilai spiritual.
"pengaruh Syekh Yusuf di masyarakat Makassar? Syekh Yusuf memiliki pengaruh besar di masyarakat Makassar sebagai seorang ulama yang menyebarkan ajaran Islam dan nilai-nilai spiritual. Selain itu, perjuangannya melawan penjajah membuatnya dihormati sebagai pahlawan oleh masyarakat Makassar.",syekh yusuf memiliki pengaruh besar di masyarakat makassar sebagai seorang ulama yang menyebarkan ajaran islam dan nilai - nilai spiritual.
Kenapa perjuangan mereka penting? erjuangan Sultan Hasanuddin dan Syekh Yusuf dianggap penting karena mereka memperjuangkan kebebasan dan menolak penjajahan Belanda. Perjuangan mereka menjadi simbol perlawanan dan memberikan inspirasi bagi generasi selanjutnya untuk mempertahankan kedaulatan bangsa.,erjuangan sultan hasanuddin dan syekh yusuf dianggap penting karena mereka memperjuangkan kebebasan dan menolak penjajahan belanda.
Kenapa mereka dianggap penting? erjuangan Sultan Hasanuddin dan Syekh Yusuf dianggap penting karena mereka memperjuangkan kebebasan dan menolak penjajahan Belanda. Perjuangan mereka menjadi simbol perlawanan dan memberikan inspirasi bagi generasi selanjutnya untuk mempertahankan kedaulatan bangsa.,erjuangan sultan hasanuddin dan syekh yusuf dianggap penting karena mereka memperjuangkan kebebasan dan menolak penjajahan belanda.
Kenapa mereka penting? erjuangan Sultan Hasanuddin dan Syekh Yusuf dianggap penting karena mereka memperjuangkan kebebasan dan menolak penjajahan Belanda. Perjuangan mereka menjadi simbol perlawanan dan memberikan inspirasi bagi generasi selanjutnya untuk mempertahankan kedaulatan bangsa.,erjuangan sultan hasanuddin dan syekh yusuf dianggap penting karena mereka memperjuangkan kebebasan dan menolak penjajahan belanda.
Kenapa perjuangan mereka dianggap penting? erjuangan Sultan Hasanuddin dan Syekh Yusuf dianggap penting karena mereka memperjuangkan kebebasan dan menolak penjajahan Belanda. Perjuangan mereka menjadi simbol perlawanan dan memberikan inspirasi bagi generasi selanjutnya untuk mempertahankan kedaulatan bangsa.,erjuangan sultan hasanuddin dan syekh yusuf dianggap penting karena mereka memperjuangkan kebebasan dan menolak penjajahan belanda.
"ceritakan setelah perjanjian Bungaya Setelah Perjanjian Bungaya ditandatangani, Kesultanan Gowa harus tunduk pada kekuasaan Belanda. Perjanjian ini mengakibatkan hilangnya kedaulatan Kesultanan Gowa, dan Belanda memperluas pengaruhnya di Sulawesi Selatan.","setelah perjanjian bungaya ditandatangani, kesultanan gowa harus tunduk pada kekuasaan belanda."
"Ada apa setelah perjanjian Bungaya Setelah Perjanjian Bungaya ditandatangani, Kesultanan Gowa harus tunduk pada kekuasaan Belanda. Perjanjian ini mengakibatkan hilangnya kedaulatan Kesultanan Gowa, dan Belanda memperluas pengaruhnya di Sulawesi Selatan.","setelah perjanjian bungaya ditandatangani, kesultanan gowa harus tunduk pada kekuasaan belanda."
"Apa yang terjadi setelah Perjanjian Bungaya? Setelah Perjanjian Bungaya ditandatangani, Kesultanan Gowa harus tunduk pada kekuasaan Belanda. Perjanjian ini mengakibatkan hilangnya kedaulatan Kesultanan Gowa, dan Belanda memperluas pengaruhnya di Sulawesi Selatan.",kesultanan gowa harus tunduk pada kekuasaan belanda.
Apa membuat perjuangan mereka bertahan? Perjuangan Sultan Hasanuddin dan Syekh Yusuf bertahan karena semangat mereka dalam mempertahankan kebebasan dan kedaulatan. Dedikasi mereka dalam melawan penjajah memberikan pengaruh yang mendalam dan terus dikenang oleh masyarakat.,karena semangat mereka dalam mempertahankan kebebasan dan kedaulatan.
Apa yang membuat perjuangan mereka bertahan? Perjuangan Sultan Hasanuddin dan Syekh Yusuf bertahan karena semangat mereka dalam mempertahankan kebebasan dan kedaulatan. Dedikasi mereka dalam melawan penjajah memberikan pengaruh yang mendalam dan terus dikenang oleh masyarakat.,karena semangat mereka dalam mempertahankan kebebasan dan kedaulatan.
ceritakan Perjanjian Bungaya? Perjanjian Bungaya adalah kesepakatan yang ditandatangani antara Kesultanan Gowa dan VOC Belanda pada tahun 1667. Perjanjian ini memaksa Gowa untuk menyerahkan beberapa wilayah dan menghentikan perlawanan terhadap VOC.,perjanjian bungaya adalah kesepakatan yang ditandatangani antara kesultanan gowa dan voc belanda pada tahun 1667.
Perjanjian Bungaya? Perjanjian Bungaya adalah kesepakatan yang ditandatangani antara Kesultanan Gowa dan VOC Belanda pada tahun 1667. Perjanjian ini memaksa Gowa untuk menyerahkan beberapa wilayah dan menghentikan perlawanan terhadap VOC.,perjanjian bungaya adalah kesepakatan yang ditandatangani antara kesultanan gowa dan voc belanda pada tahun 1667.
apa itu Perjanjian Bungaya? Perjanjian Bungaya adalah kesepakatan yang ditandatangani antara Kesultanan Gowa dan VOC Belanda pada tahun 1667. Perjanjian ini memaksa Gowa untuk menyerahkan beberapa wilayah dan menghentikan perlawanan terhadap VOC.,perjanjian bungaya adalah kesepakatan yang ditandatangani antara kesultanan gowa dan voc belanda pada tahun 1667.
Perjanjian Bungaya itu apa? Perjanjian Bungaya adalah kesepakatan yang ditandatangani antara Kesultanan Gowa dan VOC Belanda pada tahun 1667. Perjanjian ini memaksa Gowa untuk menyerahkan beberapa wilayah dan menghentikan perlawanan terhadap VOC.,kesepakatan yang ditandatangani antara kesultanan gowa dan voc belanda pada tahun 1667.
Sejak Kapan Sultan Hasanuddin mulai berjuang? Sultan Hasanuddin mulai berjuang melawan penjajahan Belanda sejak ia menjadi Sultan Gowa pada tahun 1653. Ia mengarahkan kerajaan untuk melawan VOC yang berusaha menguasai perdagangan dan wilayah Sulawesi Selatan.,sultan hasanuddin mulai berjuang melawan penjajahan belanda sejak ia menjadi sultan gowa pada tahun 1653.
Sultan Hasanuddin mulai berjuang kapan? Sultan Hasanuddin mulai berjuang melawan penjajahan Belanda sejak ia menjadi Sultan Gowa pada tahun 1653. Ia mengarahkan kerajaan untuk melawan VOC yang berusaha menguasai perdagangan dan wilayah Sulawesi Selatan.,sultan hasanuddin mulai berjuang melawan penjajahan belanda sejak ia menjadi sultan gowa pada tahun 1653
Sultan Hasanuddin kapan mulai berjuang? Sultan Hasanuddin mulai berjuang melawan penjajahan Belanda sejak ia menjadi Sultan Gowa pada tahun 1653. Ia mengarahkan kerajaan untuk melawan VOC yang berusaha menguasai perdagangan dan wilayah Sulawesi Selatan.,sultan hasanuddin mulai berjuang melawan penjajahan belanda sejak ia menjadi sultan gowa pada tahun 1653
Sultan Hasanuddin mulai berjuang sejak kapan? Sultan Hasanuddin mulai berjuang melawan penjajahan Belanda sejak ia menjadi Sultan Gowa pada tahun 1653. Ia mengarahkan kerajaan untuk melawan VOC yang berusaha menguasai perdagangan dan wilayah Sulawesi Selatan.,sultan hasanuddin mulai berjuang melawan penjajahan belanda sejak ia menjadi sultan gowa pada tahun 1653
Kapan Sultan Hasanuddin mulai berjuang? Sultan Hasanuddin mulai berjuang melawan penjajahan Belanda sejak ia menjadi Sultan Gowa pada tahun 1653. Ia mengarahkan kerajaan untuk melawan VOC yang berusaha menguasai perdagangan dan wilayah Sulawesi Selatan.,sultan hasanuddin mulai berjuang melawan penjajahan belanda sejak ia menjadi sultan gowa pada tahun 1653
"Apa yang terjadi waktu Perjanjian Bungaya? Perjanjian Bungaya adalah perjanjian yang ditandatangani antara Kesultanan Gowa dan VOC Belanda pada tahun 1667. Dalam perjanjian ini, Gowa dipaksa untuk menyerahkan beberapa wilayah dan mengakhiri perlawanan terhadap VOC.",Perjanjian Bungaya adalah perjanjian yang ditandatangani antara Kesultanan Gowa dan VOC Belanda pada tahun 1667.
"Bagaimana pengaruh Perjanjian Bungaya ke Kerajaan Gowa? Setelah Perjanjian Bungaya, Kesultanan Gowa kehilangan banyak wilayah dan kekuasaan. Perjanjian ini memperlemah posisi Gowa dan membuatnya tunduk pada VOC Belanda.",perjanjian ini memperlemah posisi gowa dan membuatnya tunduk pada voc belanda.
"Kenapa Syekh Yusuf pergi ke luar negeri? Syekh Yusuf pergi ke luar negeri untuk memperdalam ilmu agama, khususnya dalam bidang tasawuf. Ia juga diasingkan ke Afrika Selatan oleh Belanda karena aktivitasnya yang dianggap melawan penjajahan.","syekh yusuf pergi ke luar negeri untuk memperdalam ilmu agama, khususnya dalam bidang tasawuf."
"Apa yang dilakukan Syekh Yusuf selama di pengasingan? Selama di pengasingan di Afrika Selatan, Syekh Yusuf tetap aktif menyebarkan ajaran Islam kepada masyarakat setempat. Ia membangun komunitas Muslim dan mengajarkan tasawuf kepada para pengikutnya.","selama di pengasingan di afrika selatan, syekh yusuf tetap aktif menyebarkan ajaran islam kepada masyarakat setempat."
Bagaimana cara Syekh Yusuf menyebarkan Islam di Afrika Selatan? yekh Yusuf menyebarkan Islam di Afrika Selatan melalui ajaran tasawuf dan dengan membentuk komunitas Muslim yang kuat. Ajarannya masih dikenang hingga sekarang di Afrika Selatan.,yekh yusuf menyebarkan islam di afrika selatan melalui ajaran tasawuf dan dengan membentuk komunitas muslim yang kuat.
"Kenapa Sultan Hasanuddin punya julukan ""Ayam Jantan dari Timur""? Sultan Hasanuddin dijuluki ""Ayam Jantan dari Timur"" karena keberaniannya melawan Belanda. Julukan ini diberikan oleh Belanda sebagai penghormatan atas semangat juangnya.",karena keberaniannya melawan belanda.
"Apa arti julukan Sultan Hasanuddin? Julukan ""Ayam Jantan dari Timur"" untuk Sultan Hasanuddin berarti keberanian dan semangat juang yang tinggi dalam menghadapi penjajah. Julukan ini menggambarkan keteguhan hati Sultan Hasanuddin.",keberanian dan semangat juang yang tinggi dalam menghadapi penjajah.
"Syekh Yusuf dapat julukan apa? Syekh Yusuf dikenal sebagai ulama besar dan pejuang. Di Afrika Selatan, ia dikenal sebagai tokoh yang berjasa dalam penyebaran Islam dan disebut sebagai ""Pendiri Islam di Afrika Selatan.",syekh yusuf dikenal sebagai ulama besar dan pejuang
"Apa makna julukan ""Ayam Jantan dari Timur"" untuk Sultan Hasanuddin? Julukan ""Ayam Jantan dari Timur"" diberikan kepada Sultan Hasanuddin karena keberaniannya dalam melawan Belanda. Julukan ini melambangkan kekuatan dan keberanian.",karena keberaniannya dalam melawan belanda.
"Apa sebutan lain untuk Sultan Hasanuddin? Sultan Hasanuddin dikenal dengan julukan ""Ayam Jantan dari Timur"" karena keberaniannya dalam melawan kolonialisme. Sebutan ini menjadi simbol semangat perlawanan rakyat Gowa.","ayam jantan dari timur """
"Bagaimana Sultan Hasanuddin mendapat julukan itu? Sultan Hasanuddin mendapat julukan ""Ayam Jantan dari Timur"" dari Belanda karena keberaniannya melawan penjajah. Julukan ini diberikan sebagai bentuk pengakuan atas kegigihannya.","sultan hasanuddin mendapat julukan "" ayam jantan dari timur "" dari belanda karena keberaniannya melawan penjajah."
"Siapa saja orang tua Sultan Hasanuddin? Sultan Hasanuddin adalah putra dari Sultan Malikussaid, Sultan Gowa sebelumnya. Ibunya adalah keturunan bangsawan dari kerajaan lain di Nusantara.",ibunya adalah keturunan bangsawan dari kerajaan lain di nusantara.
Masa kecil Sultan Hasanuddin gimana? Masa kecil Sultan Hasanuddin dihabiskan di lingkungan istana Kesultanan Gowa. Ia dididik untuk menjadi pemimpin yang berani dan mempelajari seni perang sejak muda.,masa kecil sultan hasanuddin dihabiskan di lingkungan istana kesultanan gowa.
"Di mana Syekh Yusuf belajar agama? Syekh Yusuf belajar agama di berbagai tempat, termasuk di Makassar dan kemudian melanjutkan ke Timur Tengah untuk memperdalam ilmu tasawuf dan syariat Islam.",Timur Tengah 
"Siapa guru-guru Syekh Yusuf? Syekh Yusuf belajar dari berbagai ulama terkenal di Timur Tengah, termasuk di Yaman dan Mekkah, di mana ia mempelajari ilmu tasawuf dari para guru besar.","syekh yusuf belajar dari berbagai ulama terkenal di timur tengah, termasuk di yaman dan mekkah, di mana ia mempelajari ilmu tasawuf dari para guru besar."
Apa hubungan Sultan Hasanuddin dengan kerajaan lain? Sultan Hasanuddin menjalin aliansi dengan kerajaan-kerajaan lain di Nusantara untuk melawan VOC Belanda. Ia memiliki hubungan baik dengan beberapa kerajaan yang juga berjuang mempertahankan kemerdekaannya.,sultan hasanuddin menjalin aliansi dengan kerajaan - kerajaan lain di nusantara untuk melawan voc belanda.
warisan terbesar Sultan Hasanuddin? Warisan terbesar Sultan Hasanuddin adalah semangat perlawanan terhadap kolonialisme yang menginspirasi masyarakat Gowa dan Indonesia. Ia juga dikenang sebagai pahlawan nasional.,semangat perlawanan terhadap kolonialisme yang menginspirasi masyarakat gowa dan indonesia.
Apa warisan terbesar Sultan Hasanuddin? Warisan terbesar Sultan Hasanuddin adalah semangat perlawanan terhadap kolonialisme yang menginspirasi masyarakat Gowa dan Indonesia. Ia juga dikenang sebagai pahlawan nasional.,semangat perlawanan terhadap kolonialisme
"Bagaimana jasa-jasa Syekh Yusuf diingat sekarang? Jasa-jasa Syekh Yusuf dikenang di Indonesia dan Afrika Selatan. Ia dihormati sebagai pahlawan yang menyebarkan Islam dan melawan penjajahan, serta diakui sebagai tokoh agama yang berpengaruh.",jasa - jasa syekh yusuf dikenang di indonesia dan afrika selatan.
"Apa yang masyarakat pelajari dari perjuangan mereka? Masyarakat belajar tentang keberanian, semangat perlawanan, dan pentingnya mempertahankan kedaulatan dari perjuangan Sultan Hasanuddin dan Syekh Yusuf. Mereka menjadi inspirasi dalam melawan ketidakadilan.","masyarakat belajar tentang keberanian, semangat perlawanan, dan pentingnya mempertahankan kedaulatan"
"Apa yang ditinggalkan Syekh Yusuf setelah wafat? Setelah wafat, Syekh Yusuf meninggalkan warisan ajaran Islam dan komunitas Muslim yang kuat di Indonesia dan Afrika Selatan. Ajarannya terus hidup di kalangan masyarakat Muslim hingga kini.",syekh yusuf meninggalkan warisan ajaran islam dan komunitas muslim yang kuat di indonesia dan afrika selatan.
"Bagaimana pengaruh ajaran Syekh Yusuf sampai sekarang? Ajaran Syekh Yusuf, terutama dalam bidang tasawuf dan ajaran Tarekat Khalwatiyah, masih memiliki pengaruh besar di kalangan umat Muslim di Indonesia dan Afrika Selatan. Nilai-nilai spiritual dan kebijaksanaan yang diajarkan olehnya masih dijunjung tinggi dan diikuti oleh banyak pengikut hingga saat ini.","ajaran syekh yusuf, terutama dalam bidang tasawuf dan ajaran tarekat khalwatiyah, masih memiliki pengaruh besar di kalangan umat muslim di indonesia dan afrika selatan."
Kenapa Sultan Hasanuddin penting? Sultan Hasanuddin dianggap penting karena perannya sebagai pahlawan yang berani melawan kolonialisme Belanda. Beliau memperjuangkan kebebasan Kesultanan Gowa dan menjadi simbol perlawanan dan keberanian dalam menghadapi penjajahan.,sultan hasanuddin dianggap penting karena perannya sebagai pahlawan yang berani melawan kolonialisme belanda.
"Apa saja yang diajarkan Syekh Yusuf? Syekh Yusuf mengajarkan ajaran tasawuf, termasuk Tarekat Khalwatiyah, serta nilai-nilai moral dan spiritual dalam Islam. Ajarannya menekankan ketakwaan, kebaikan hati, dan perjuangan melawan ketidakadilan.",tasawuf
Apa hasil dari perjuangan mereka? Hasil dari perjuangan Sultan Hasanuddin dan Syekh Yusuf adalah munculnya semangat patriotisme di kalangan masyarakat dan inspirasi bagi generasi berikutnya untuk melawan penjajahan. Mereka berdua dikenang sebagai pahlawan nasional yang berjuang demi kebebasan dan kedaulatan.,hasil dari perjuangan sultan hasanuddin dan syekh yusuf adalah munculnya semangat patriotisme di kalangan masyarakat dan inspirasi bagi generasi berikutnya untuk melawan penjajahan.
"Apa yang mereka lakukan untuk masyarakat? Sultan Hasanuddin berjuang mempertahankan wilayah Gowa dari kolonialisme, sementara Syekh Yusuf menyebarkan ajaran Islam dan memperjuangkan keadilan bagi masyarakat. Kedua tokoh ini berkontribusi dalam membela hak rakyat dan memberikan inspirasi bagi masyarakat.",memperjuangkan keadilan
Apa arti perjuangan mereka untuk Indonesia? Perjuangan Sultan Hasanuddin dan Syekh Yusuf memiliki arti penting bagi Indonesia karena menunjukkan semangat perlawanan terhadap penjajahan. Mereka menjadi simbol keberanian dan inspirasi bagi perjuangan kemerdekaan Indonesia.,perjuangan sultan hasanuddin dan syekh yusuf memiliki arti penting bagi indonesia karena menunjukkan semangat perlawanan terhadap penjajahan.
